id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,material
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16d7,W18x55,,,,,0,0.04585759733,-6.1722,5.759069,9.12876,-1.7272,5.950331,9.652,-1.7272,5.8547,-6.1722,5.8547,4.445,9.652,9.652,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16d9,W8x10,,,,,0,0.004074174898,13.94441011,-8.303363907,9.388094,14.04448611,-6.1341,9.652,13.99444811,-6.1341,13.99444811,-8.303363907,2.169263907,9.652,9.652,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16da,W18x55,,,,,0,0.04298475373,0.996569,8.3947,9.19226,1.187831,12.6873,9.652,1.0922,12.6873,1.0922,8.3947,4.2926,9.652,9.652,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f0,16K6,,,,,0,0.003959270953,19.3182875,5.854222571,9.2456,19.3913125,8.775222571,9.652,19.3548,8.774745143,19.3548,5.8547,2.920045143,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f1,16K6,,,,,0,0.01061033263,18.0990875,5.8547,9.2456,18.1721125,12.6365,9.652,18.1356,12.6365,18.1356,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f2,16K6,,,,,0,0.01061033263,16.8798875,5.8547,9.2456,16.9529125,12.6365,9.652,16.9164,12.6365,16.9164,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f3,16K6,,,,,0,0.01061033263,15.6606875,5.8547,9.2456,15.7337125,12.6365,9.652,15.6972,12.6365,15.6972,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f4,16K6,,,,,0,0.01061033263,14.4414875,5.8547,9.2456,14.5145125,12.6365,9.652,14.478,12.6365,14.478,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f5,16K6,,,,,0,0.01061033263,13.2222875,5.8547,9.2456,13.2953125,12.6365,9.652,13.2588,12.6365,13.2588,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f6,16K6,,,,,0,0.01061033263,12.0030875,5.8547,9.2456,12.0761125,12.6365,9.652,12.0396,12.6365,12.0396,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f7,16K6,,,,,0,0.01061033263,10.7838875,5.8547,9.2456,10.8569125,12.6365,9.652,10.8204,12.6365,10.8204,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f8,16K6,,,,,0,0.01061033263,9.5646875,5.8547,9.2456,9.6377125,12.6365,9.652,9.6012,12.6365,9.6012,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16f9,16K6,,,,,0,0.01061033263,8.3454875,5.8547,9.2456,8.4185125,12.6365,9.652,8.382,12.6365,8.382,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16fa,16K6,,,,,0,0.01061033263,7.1262875,5.8547,9.2456,7.1993125,12.6365,9.652,7.1628,12.6365,7.1628,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16fb,16K6,,,,,0,0.01061033263,5.9070875,5.8547,9.2456,5.9801125,12.6365,9.652,5.9436,12.6365,5.9436,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16fc,16K6,,,,,0,0.01061033263,4.6878875,5.8547,9.2456,4.7609125,12.6365,9.652,4.7244,12.6365,4.7244,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16fd,16K6,,,,,0,0.01061033263,3.4686875,5.8547,9.2456,3.5417125,12.6365,9.652,3.5052,12.6365,3.5052,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c16fe,16K6,,,,,0,0.01061033263,2.2494875,5.8547,9.2456,2.3225125,12.6365,9.652,2.286,12.6365,2.286,5.8547,6.7818,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1706,_Size,,,,,0,0.002939313063,-15.0114,5.6261,9.4996,-12.1031,5.806340145,9.652,-15.0114,5.7023,-12.1031,5.7023,2.9083,9.652,9.652,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1712,16K6,,,,,0,0.007654806758,-6.8183125,0.762,9.2456,-6.7452875,5.8547,9.652,-6.7818,5.8547,-6.7818,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1713,16K6,,,,,0,0.007654806758,-8.0375125,0.762,9.2456,-7.9644875,5.8547,9.652,-8.001,5.8547,-8.001,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1714,16K6,,,,,0,0.007654806758,-9.2567125,0.762,9.2456,-9.1836875,5.8547,9.652,-9.2202,5.8547,-9.2202,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1715,16K6,,,,,0,0.007654806758,-10.4759125,0.762,9.2456,-10.4028875,5.8547,9.652,-10.4394,5.8547,-10.4394,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1716,16K6,,,,,0,0.007654806758,-11.6951125,0.762,9.2456,-11.6220875,5.8547,9.652,-11.6586,5.8547,-11.6586,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1717,16K6,,,,,0,0.007382354174,-12.9143125,0.762,9.2456,-12.8412875,5.6769,9.652,-12.8778,5.6769,-12.8778,0.762,4.9149,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1718,16K6,,,,,0,0.007382354174,-14.1335125,0.762,9.2456,-14.0604875,5.6769,9.652,-14.097,5.6769,-14.097,0.762,4.9149,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1721,16K6,,,,,0,0.007399365316,19.7246875,0.7619090857,9.2456,19.7977125,5.687921586,9.652,19.7612,5.687830671,19.7612,0.762,4.925830671,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1722,16K6,,,,,0,0.007654806758,18.5054875,0.762,9.2456,18.5785125,5.8547,9.652,18.542,5.8547,18.542,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1723,16K6,,,,,0,0.007654806758,17.2862875,0.762,9.2456,17.3593125,5.8547,9.652,17.3228,5.8547,17.3228,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1724,16K6,,,,,0,0.007654806758,16.0670875,0.762,9.2456,16.1401125,5.8547,9.652,16.1036,5.8547,16.1036,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1725,16K6,,,,,0,0.007440687717,14.8478875,0.9017,9.2456,14.9209125,5.8547,9.652,14.8844,5.8547,14.8844,0.9017,4.953,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1726,16K6,,,,,0,0.007440687717,13.6286875,0.9017,9.2456,13.7017125,5.8547,9.652,13.6652,5.8547,13.6652,0.9017,4.953,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1727,16K6,,,,,0,0.007440687717,12.4094875,0.9017,9.2456,12.4825125,5.8547,9.652,12.446,5.8547,12.446,0.9017,4.953,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1728,16K6,,,,,0,0.007654806758,11.1902875,0.762,9.2456,11.2633125,5.8547,9.652,11.2268,5.8547,11.2268,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1729,16K6,,,,,0,0.007654806758,9.9710875,0.762,9.2456,10.0441125,5.8547,9.652,10.0076,5.8547,10.0076,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172a,16K6,,,,,0,0.007654806758,8.7518875,0.762,9.2456,8.8249125,5.8547,9.652,8.7884,5.8547,8.7884,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172b,16K6,,,,,0,0.007654806758,7.5326875,0.762,9.2456,7.6057125,5.8547,9.652,7.5692,5.8547,7.5692,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172c,16K6,,,,,0,0.007654806758,6.3134875,0.762,9.2456,6.3865125,5.8547,9.652,6.35,5.8547,6.35,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172d,16K6,,,,,0,0.007654806758,5.0942875,0.762,9.2456,5.1673125,5.8547,9.652,5.1308,5.8547,5.1308,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172e,16K6,,,,,0,0.007654806758,3.8750875,0.762,9.2456,3.9481125,5.8547,9.652,3.9116,5.8547,3.9116,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c172f,16K6,,,,,0,0.007654806758,2.6558875,0.762,9.2456,2.7289125,5.8547,9.652,2.6924,5.8547,2.6924,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1730,16K6,,,,,0,0.007654806758,1.4366875,0.762,9.2456,1.5097125,5.8547,9.652,1.4732,5.8547,1.4732,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1731,16K6,,,,,0,0.007460138252,0.2174875,0.762,9.2456,0.2905125,5.7277,9.652,0.254,5.7277,0.254,0.762,4.9657,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1732,16K6,,,,,0,0.007460138252,-1.0017125,0.762,9.2456,-0.9286875,5.7277,9.652,-0.9652,5.7277,-0.9652,0.762,4.9657,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1733,16K6,,,,,0,0.007654806758,-2.2209125,0.762,9.2456,-2.1478875,5.8547,9.652,-2.1844,5.8547,-2.1844,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1734,16K6,,,,,0,0.007654806758,-3.4401125,0.762,9.2456,-3.3670875,5.8547,9.652,-3.4036,5.8547,-3.4036,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1735,16K6,,,,,0,0.007654806758,-4.6593125,0.762,9.2456,-4.5862875,5.8547,9.652,-4.6228,5.8547,-4.6228,0.762,5.0927,9.652,9.652,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19a9,W18x55,,,,,0,0.06123337996,-12.1539,5.759069,13.19276,-6.1722,5.950331,13.716,-12.1539,5.8547,-6.1722,5.8547,5.9817,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19aa,W18x55,,,,,0,0.06462792635,1.0668,5.759069,13.19276,7.2898,5.950331,13.716,1.0668,5.8547,7.2898,5.8547,6.223,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19ab,W18x55,,,,,0,0.05314086279,7.2898,5.759069,13.19276,12.573,5.950331,13.716,7.2898,5.8547,12.573,5.8547,5.2832,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19ac,W18x55,,,,,0,0.0725588815,12.573,5.759069,13.19276,19.91856547,5.950331,13.716,12.573,5.8547,19.91856547,5.8547,7.345565465,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19ae,W18x55,,,,,0,0.09093783374,-15.0114,0.666369,13.19276,-6.1722,0.857631,13.716,-15.0114,0.762,-6.1722,0.762,8.8392,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19af,W18x55,,,,,0,0.07418140744,-6.1722,0.666369,13.19276,1.143,0.857631,13.716,-6.1722,0.762,1.143,0.762,7.3152,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b0,W18x55,,,,,0,0.0628518834,1.143,0.666369,13.19276,7.2898,0.857631,13.716,1.143,0.762,7.2898,0.762,6.1468,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b1,W18x55,,,,,0,0.0530059875,7.2898,0.666369,13.19276,12.4206,0.857631,13.716,7.2898,0.762,12.4206,0.762,5.1308,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b2,W18x55,,,,,0,0.04919749079,15.5829,0.666369,13.19276,20.58903214,0.857631,13.716,15.5829,0.762,20.58903214,0.762,5.00613214,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b3,W18x55,,,,,0,0.05181027916,-15.107031,0.762,13.25626,-14.915769,5.8547,13.716,-15.0114,5.8547,-15.0114,0.762,5.0927,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b4,W18x86,,,,,0,0.07213463199,-15.15237,-3.8735,13.24864,-14.87043,0.762,13.716,-15.0114,0.762,-15.0114,-3.8735,4.6355,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b5,W18x55,,,,,0,0.08970555289,-15.0114,-8.490331,13.19276,-6.1722,-8.299069,13.716,-15.0114,-8.3947,-6.1722,-8.3947,8.8392,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b6,W18x55,,,,,0,0.06161103076,1.143,-8.490331,13.19276,7.2898,-8.299069,13.716,1.143,-8.3947,7.2898,-8.3947,6.1468,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b7,W18x55,,,,,0,0.05190001015,7.2898,-8.490331,13.19276,12.573,-8.299069,13.716,7.2898,-8.3947,12.573,-8.3947,5.2832,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b8,W18x55,,,,,0,0.09111078073,12.56686781,-8.490134189,13.19276,21.72425606,-7.7116398,13.716,12.573,-8.3947,21.71812387,-7.807073989,9.163983571,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19b9,W18x55,,,,,0,0.06813538167,18.74794485,5.819010093,13.25626,19.83709943,12.67657479,13.716,18.84275771,12.66409244,19.74228657,5.831492443,6.891558236,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19ba,W18x55,,,,,0,0.05004217874,19.64747371,0.7263100927,13.25626,20.50756611,5.843974793,13.716,19.74228657,5.831492443,20.41275324,0.738792443,5.136644708,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19bb,W18x55,,,,,0,0.04516060771,20.31794038,-3.909189907,13.25626,21.11784126,0.7512747933,13.716,20.41275324,0.738792443,21.0230284,-3.896707557,4.675499547,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19bc,W18x55,,,,,0,0.03822081124,20.92821553,-7.861024037,13.25626,21.63811009,-3.884225207,13.716,21.0230284,-3.896707557,21.54329723,-7.848541687,3.985934351,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19bd,W18x55,,,,,0,0.05554379943,15.4305,-3.969131,13.19276,21.19930729,-3.777869,13.716,15.4305,-3.8735,21.19930729,-3.8735,5.768807292,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19be,W18x55,,,,,0,0.06061295364,-12.1539,12.540869,13.19276,-6.1722,12.732131,13.716,-12.1539,12.6365,-6.1722,12.6365,5.9817,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19bf,W18x55,,,,,0,0.07294055481,-6.1722,12.540869,13.25626,1.143,12.732131,13.716,-6.1722,12.6365,1.143,12.6365,7.3152,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c0,W18x55,,,,,0,0.06161103076,1.143,12.540869,13.19276,7.2898,12.732131,13.716,1.143,12.6365,7.2898,12.6365,6.1468,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c1,W18x55,,,,,0,0.05190001015,7.2898,12.540869,13.19276,12.573,12.732131,13.716,7.2898,12.6365,12.573,12.6365,5.2832,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c2,W18x55,,,,,0,0.06245639431,12.573,12.540869,13.19276,19.01903661,12.732131,13.716,12.573,12.6365,19.01903661,12.6365,6.44603661,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c3,W18x55,,,,,0,0.04639709847,-6.267831,-3.8735,13.25626,-6.076569,0.762,13.716,-6.1722,0.762,-6.1722,-3.8735,4.6355,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c4,W18x55,,,,,0,0.04639709847,0.996569,-3.8735,13.25626,1.187831,0.762,13.716,1.0922,0.762,1.0922,-3.8735,4.6355,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c5,W18x55,,,,,0,0.01908662007,15.334869,-8.211089439,13.25626,15.526131,-6.1341,13.716,15.4305,-6.1341,15.4305,-8.211089439,2.076989439,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c6,W18x55,,,,,0,0.04456279458,-15.107031,-8.5344,13.25626,-14.915769,-3.8735,13.716,-15.0114,-3.8735,-15.0114,-8.5344,4.6609,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c7,W18x55,,,,,0,0.04460325717,-6.267831,-8.5344,13.25626,-6.076569,-3.8735,13.716,-6.1722,-3.8735,-6.1722,-8.5344,4.6609,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c8,W18x55,,,,,0,0.04460325717,0.996569,-8.5344,13.25626,1.187831,-3.8735,13.716,1.0922,-3.8735,1.0922,-8.5344,4.6609,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19c9,W18x55,,,,,0,0.09093783374,-15.0114,-3.969131,13.19276,-6.1722,-3.777869,13.716,-15.0114,-3.8735,-6.1722,-3.8735,8.8392,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19ca,W18x55,,,,,0,0.0628518834,1.143,-3.969131,13.19276,7.2898,-3.777869,13.716,1.143,-3.8735,7.2898,-3.8735,6.1468,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19cb,W18x55,,,,,0,0.05287111221,7.2898,-3.969131,13.19276,12.573,-3.777869,13.716,7.2898,-3.8735,12.573,-3.8735,5.2832,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19cc,W18x55,,,,,0,0.02019083035,12.477369,-8.5344,13.25626,12.668631,-6.1341,13.716,12.573,-6.1341,12.573,-8.5344,2.4003,13.716,13.716,,0,0,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d4,16K6,,,,,0,0.006862724863,-7.3136125,-3.8735,13.3096,-7.2405875,0.762,13.716,-7.2771,0.762,-7.2771,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d5,16K6,,,,,0,0.006862724863,-8.4185125,-3.8735,13.3096,-8.3454875,0.762,13.716,-8.382,0.762,-8.382,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d6,16K6,,,,,0,0.006862724863,-9.5234125,-3.8735,13.3096,-9.4503875,0.762,13.716,-9.4869,0.762,-9.4869,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d7,16K6,,,,,0,0.006862724863,-10.6283125,-3.8735,13.3096,-10.5552875,0.762,13.716,-10.5918,0.762,-10.5918,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d8,16K6,,,,,0,0.006862724863,-11.7332125,-3.8735,13.3096,-11.6601875,0.762,13.716,-11.6967,0.762,-11.6967,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19d9,16K6,,,,,0,0.006862724863,-12.8381125,-3.8735,13.3096,-12.7650875,0.762,13.716,-12.8016,0.762,-12.8016,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19da,16K6,,,,,0,0.006862724863,-13.9430125,-3.8735,13.3096,-13.8699875,0.762,13.716,-13.9065,0.762,-13.9065,-3.8735,4.6355,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e2,16K6,,,,,0,0.006687300314,-7.3136125,-8.3947,13.3096,-7.2405875,-3.8735,13.716,-7.2771,-3.8735,-7.2771,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e3,16K6,,,,,0,0.006687300314,-8.4185125,-8.3947,13.3096,-8.3454875,-3.8735,13.716,-8.382,-3.8735,-8.382,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e4,16K6,,,,,0,0.006687300314,-9.5234125,-8.3947,13.3096,-9.4503875,-3.8735,13.716,-9.4869,-3.8735,-9.4869,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e5,16K6,,,,,0,0.006687300314,-10.6283125,-8.3947,13.3096,-10.5552875,-3.8735,13.716,-10.5918,-3.8735,-10.5918,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e6,16K6,,,,,0,0.006687300314,-11.7332125,-8.3947,13.3096,-11.6601875,-3.8735,13.716,-11.6967,-3.8735,-11.6967,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e7,16K6,,,,,0,0.006687300314,-12.8381125,-8.3947,13.3096,-12.7650875,-3.8735,13.716,-12.8016,-3.8735,-12.8016,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19e8,16K6,,,,,0,0.006687300314,-13.9430125,-8.3947,13.3096,-13.8699875,-3.8735,13.716,-13.9065,-3.8735,-13.9065,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f3,16K6,,,,,0,0.006687300314,11.3884075,-8.3947,13.3096,11.4614325,-3.8735,13.716,11.42492,-3.8735,11.42492,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f4,16K6,,,,,0,0.006687300314,10.2403275,-8.3947,13.3096,10.3133525,-3.8735,13.716,10.27684,-3.8735,10.27684,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f5,16K6,,,,,0,0.006687300314,9.0922475,-8.3947,13.3096,9.1652725,-3.8735,13.716,9.12876,-3.8735,9.12876,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f6,16K6,,,,,0,0.006687300314,7.9441675,-8.3947,13.3096,8.0171925,-3.8735,13.716,7.98068,-3.8735,7.98068,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f7,16K6,,,,,0,0.006687300314,6.7960875,-8.3947,13.3096,6.8691125,-3.8735,13.716,6.8326,-3.8735,6.8326,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f8,16K6,,,,,0,0.006687300314,5.6480075,-8.3947,13.3096,5.7210325,-3.8735,13.716,5.68452,-3.8735,5.68452,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19f9,16K6,,,,,0,0.006687300314,4.4999275,-8.3947,13.3096,4.5729525,-3.8735,13.716,4.53644,-3.8735,4.53644,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19fa,16K6,,,,,0,0.006687300314,3.3518475,-8.3947,13.3096,3.4248725,-3.8735,13.716,3.38836,-3.8735,3.38836,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c19fb,16K6,,,,,0,0.006687300314,2.2037675,-8.3947,13.3096,2.2767925,-3.8735,13.716,2.24028,-3.8735,2.24028,-8.3947,4.5212,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a0d,16K6,,,,,0,0.005812235343,20.48469602,-7.88398258,13.3096,20.55772102,-3.8735,13.716,20.52120852,-3.8735,20.52120852,-7.88398258,4.01048258,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a0e,16K6,,,,,0,0.005912164519,19.46655432,-7.949403952,13.3096,19.53957932,-3.8735,13.716,19.50306682,-3.8735,19.50306682,-7.949403952,4.075903952,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a0f,16K6,,,,,0,0.006014646206,18.44841261,-8.015056412,13.3096,18.52143761,-3.873268912,13.716,18.48492511,-3.8735,18.48492511,-8.014825323,4.141325323,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a10,16K6,,,,,0,0.006114797734,17.43027091,-8.080310848,13.3096,17.50329591,-3.873435848,13.716,17.46678341,-3.8735,17.46678341,-8.080246695,4.206746695,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a11,16K6,,,,,0,0.006305775414,16.4121292,-8.145668067,13.3096,16.4851542,-3.8735,13.716,16.4486417,-3.8735,16.4486417,-8.145668067,4.272168067,13.716,13.716,,,,Steel
54ce3320-0d0c-4217-b277-cd230cc4e4cb-000c1a19,16K6,,,,,0,0.006862724863,16.51188211,-3.8735,13.3096,16.58490711,0.762,13.716,16.54839461,-3.8735,16.54839461,0.762,4.6355,13.716,13.716,,,,Steel
